Date;Time;Code;Object;Area;Status;Comment;CO2abs;dCO2ZP;dCO2MP;H2Oabs;dH2OZP;dH2OMP;Flow;Pamb;Aux1;Aux2;Tcuv;Tleaf;Tamb;Ttop;PARtop;PARbot;PARamb;Imp;rh;E;VPD;GH2O;A;ci;ca;wa
yyyy-mm-dd;hh:mm:ss;string;No;cm2;string;;ppm;ppm;ppm;ppm;ppm;ppm;µmol/s;kPa;mV;mV;°C;°C;°C;°C;µmol m-2 s-1;µmol m-2 s-1;µmol m-2 s-1;steps;%;mmol m-2 s-1;Pa/kPa;mmol m-2 s-1;µmol m-2 s-1;ppm;ppm;ppm
2019-11-04;17:18:53;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.9833;0.4387669;-1.167445;15993.98;-115.8096;275.4174;749.46;97.474;294;426;21.99;21.96;20.97;21.97;122.8;1.2;138.0;7;60.47;1.763866;10.90056;161.8143;6.420338;330.2881;398.38;16385.2
2019-11-04;17:19:03;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.0587;0.4387669;-1.211037;15997.17;-115.8096;273.5468;749.51;97.472;293;427;21.98;21.94;20.94;21.97;123.0;1.7;138.3;7;60.51;1.755552;10.86588;161.5655;6.617402;328.3559;398.41;16386.5
2019-11-04;17:19:13;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0748;0.4387669;-1.166382;15985.93;-115.8096;276.8178;749.45;97.478;293;426;21.97;21.93;20.90;21.98;122.8;0.3;138.0;7;60.52;1.770144;10.85534;163.0667;6.412868;330.9443;398.47;16378.6
2019-11-04;17:19:23;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.2066;0.4387669;-1.163531;15990.43;-115.8096;272.3158;749.50;97.474;293;426;21.98;21.93;20.86;21.98;123.3;0.7;138.1;7;60.48;1.749964;10.85648;161.1907;6.408513;330.4053;398.60;16378.6
2019-11-04;17:19:33;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1687;0.4387669;-1.131203;15992.71;-115.8096;270.7761;749.61;97.472;293;426;21.98;21.93;20.87;21.97;123.3;0.5;138.4;7;60.48;1.743278;10.8563;160.5776;6.268828;331.5162;398.60;16379.3
2019-11-04;17:19:43;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.2593;0.4387669;-1.14868;15995.29;-115.8096;268.5125;749.58;97.474;293;426;21.98;21.92;20.87;21.97;123.2;0.5;138.3;7;60.48;1.733002;10.83848;159.8935;6.350041;330.5511;398.67;16379.6
2019-11-04;17:19:53;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.2261;0.4387669;-1.15191;15990.27;-115.8096;268.0494;749.53;97.476;293;426;21.98;21.94;20.87;21.97;122.5;0.5;137.7;7;60.46;1.730789;10.87735;159.1186;6.364831;330.0567;398.64;16374.1
2019-11-04;17:20:03;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1045;0.4387669;-1.152717;15991.81;-115.8096;268.3087;749.53;97.474;293;426;21.97;21.94;20.82;21.97;123.2;0.5;138.3;7;60.50;1.731961;10.87609;159.2448;6.368168;329.9462;398.51;16375.9
2019-11-04;17:20:13;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.9334;0.4387669;-1.142321;15997.97;-115.8096;266.5051;749.63;97.474;293;426;21.97;21.94;20.78;21.96;123.0;0.3;138.2;7;60.52;1.724066;10.87166;158.5835;6.326418;329.9406;398.35;16380.3
2019-11-04;17:20:23;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.9008;0.4387669;-1.147255;15996.24;-115.8096;265.2213;749.64;97.476;294;427;21.97;21.94;20.75;21.97;123.2;0.3;138.4;7;60.51;1.718295;10.87415;158.0164;6.350766;329.4401;398.31;16377.3
2019-11-04;17:20:33;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.8068;0.4387669;-1.116167;15993.47;-115.8096;267.6851;749.55;97.478;294;427;21.97;21.92;20.75;21.97;123.3;0.7;138.2;7;60.51;1.729197;10.84003;159.5196;6.2078;331.3726;398.25;16377.0
2019-11-04;17:20:43;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.806;0.4387669;-1.151932;16000.01;-115.8096;266.3446;749.63;97.476;293;426;21.96;21.94;20.71;21.96;123.2;0.8;138.3;7;60.57;1.723346;10.86918;158.5535;6.369561;329.3816;398.22;16382.2
2019-11-04;17:20:53;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.6877;0.4387669;-1.12766;16011.04;-115.8096;265.4013;749.65;97.478;293;426;21.95;21.91;20.66;21.97;123.2;0.7;138.3;7;60.64;1.719156;10.80757;159.0695;6.263925;330.5469;398.12;16392.3
2019-11-04;17:21:03;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.605;0.4387669;-1.111333;16007.09;-115.8096;268.542;749.69;97.478;294;427;21.95;21.93;20.65;21.96;123.2;0.7;138.3;7;60.64;1.73341;10.84224;159.8757;6.186314;331.5166;398.05;16391.4
2019-11-04;17:21:13;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.6776;0.4387669;-1.157903;15995.04;-115.8096;270.9014;749.52;97.474;294;427;21.95;21.92;20.64;21.97;122.6;0.7;137.9;7;60.60;1.743639;10.8363;160.9072;6.38717;330.0022;398.08;16381.8
2019-11-04;17:21:23;MP_005;0001;1.69;AFF1FF512FF-------------------;;399.6826;0.4387669;-1.148424;15989.49;-115.8096;274.0576;749.57;97.478;293;426;21.95;21.91;20.65;21.96;123.0;0.5;138.1;7;60.59;1.757982;10.82068;162.4651;6.339855;331.07;398.10;16379.4
2019-11-04;17:21:33;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.5881;0.4387669;-1.154083;15990.47;-115.8096;272.8993;749.61;97.478;293;426;21.95;21.91;20.69;21.97;122.8;0.5;138.1;7;60.59;1.752853;10.82086;161.9883;6.367549;330.5294;398.00;16379.2
2019-11-04;17:21:43;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.7529;0.4387669;-1.136852;15989.07;-115.8096;273.579;749.59;97.478;293;426;21.94;21.92;20.74;21.97;123.2;0.3;138.3;7;60.63;1.75587;10.83851;162.0029;6.289417;331.448;398.18;16378.5
2019-11-04;17:21:53;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.7114;0.4387669;-1.1391;15986.91;-115.8096;271.1203;749.54;97.476;293;426;21.95;21.92;20.81;21.97;123.2;0.2;138.1;7;60.57;1.744658;10.84377;160.8903;6.303472;330.8455;398.13;16373.8
2019-11-04;17:22:03;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.8215;0.4387669;-1.177391;15984.86;-115.8096;275.0499;749.56;97.478;293;425;21.95;21.91;20.85;21.97;123.0;0.3;138.2;7;60.58;1.762427;10.82438;162.8201;6.466275;330.1066;398.21;16375.7
2019-11-04;17:22:13;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.8193;0.4387669;-1.148779;15986.72;-115.8096;275.3436;749.56;97.472;293;426;21.95;21.92;20.90;21.97;123.0;0.8;138.1;7;60.58;1.763755;10.84081;162.6958;6.338809;331.2821;398.23;16377.9
2019-11-04;17:22:23;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.9723;0.4387669;-1.161394;15988.16;-115.8096;275.548;749.57;97.484;293;426;21.95;21.91;20.95;21.97;123.3;0.3;138.1;7;60.60;1.764703;10.81881;163.1143;6.394229;331.0612;398.37;16379.5
2019-11-04;17:22:33;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.9822;0.4387669;-1.11189;15982.83;-115.8096;276.8489;749.62;97.478;293;426;21.96;21.93;20.97;21.97;123.0;0.3;138.4;7;60.54;1.77068;10.85846;163.0692;6.172634;333.1831;398.43;16375.5
2019-11-04;17:22:43;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1025;0.4387669;-1.124076;15981.17;-115.8096;278.2326;749.53;97.474;293;426;21.96;21.92;20.97;21.98;123.2;0.3;138.1;7;60.54;1.776706;10.84295;163.8582;6.223258;333.104;398.54;16375.2
2019-11-04;17:22:53;MP_005;0001;1.69;AFF1FF512FF-------------------;;400.1699;0.4387669;-1.168962;15970.32;-115.8096;277.4214;749.56;97.482;293;426;21.96;21.93;20.97;21.97;123.0;0.8;138.3;7;60.50;1.773098;10.86945;163.1267;6.424019;330.9415;398.56;16363.6
2019-11-04;17:23:03;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1736;0.4387669;-1.176352;15975.92;-115.8096;276.6016;749.46;97.478;293;426;21.97;21.93;21.00;21.98;123.0;1.0;138.2;7;60.48;1.769174;10.86574;162.8214;6.457405;330.5122;398.56;16368.3
2019-11-04;17:23:13;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.3075;0.4387669;-1.171116;15987;-115.8096;274.1967;749.51;97.476;293;425;21.97;21.93;20.98;21.99;123.3;0.7;138.2;7;60.51;1.758465;10.85748;161.9588;6.438683;330.5066;398.70;16377.0
2019-11-04;17:23:23;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.3128;0.4387669;-1.125516;15979.04;-115.8096;274.6814;749.53;97.478;293;425;21.98;21.95;20.93;21.97;123.0;0.2;138.2;7;60.45;1.760684;10.8984;161.5543;6.235661;332.3226;398.75;16369.5
2019-11-04;17:23:33;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.207;0.4387669;-1.081494;15987.09;-115.8096;273.2884;749.61;97.478;293;425;21.97;21.92;20.86;21.96;123.0;0.5;138.1;7;60.51;1.754602;10.84082;161.8514;6.043669;334.2407;398.69;16376.2
2019-11-04;17:23:43;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1392;0.4387669;-1.18139;15993.94;-115.8096;270.6611;749.62;97.478;293;426;21.98;21.94;20.81;21.97;123.2;0.5;138.0;7;60.49;1.742785;10.87039;160.324;6.491868;329.1821;398.52;16380.4
2019-11-04;17:23:53;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1082;0.4387669;-1.183042;15988.83;-115.8096;272.975;749.56;97.472;293;426;21.97;21.93;20.82;21.97;122.8;0.3;138.1;7;60.51;1.753074;10.858;161.4546;6.494572;329.5723;398.49;16377.6
2019-11-04;17:24:03;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.9306;0.4387669;-1.119655;15994.47;-115.8096;272.365;749.49;97.480;293;426;21.97;21.93;20.82;21.97;123.0;1.2;138.0;7;60.53;1.750169;10.85061;161.2968;6.214155;332.0869;398.37;16382.6
2019-11-04;17:24:13;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.9006;0.4387669;-1.088186;15993.79;-115.8096;271.1082;749.56;97.478;293;426;21.96;21.92;20.83;21.97;123.2;0.3;138.2;7;60.56;1.744662;10.83622;161.0028;6.077422;333.2999;398.37;16380.7
2019-11-04;17:24:23;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.9732;0.4387669;-1.178133;15981.83;-115.8096;272.2112;749.68;97.480;293;426;21.97;21.93;20.85;21.96;123.0;0.7;138.0;7;60.49;1.749897;10.86362;161.0786;6.475441;329.4798;398.36;16369.9
2019-11-04;17:24:33;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.991;0.4387669;-1.168481;15983.45;-115.8096;269.9308;749.58;97.480;293;426;21.96;21.94;20.86;21.97;123.3;1.0;138.5;7;60.52;1.739379;10.88123;159.8514;6.435829;329.3954;398.38;16369.2
2019-11-04;17:24:43;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.9809;0.4387669;-1.176795;15985.52;-115.8096;267.5294;749.53;97.480;293;426;21.96;21.93;20.86;21.97;123.0;0.5;138.3;7;60.52;1.728435;10.86463;159.0883;6.476604;328.6997;398.37;16368.9
2019-11-04;17:24:53;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0859;0.4387669;-1.181627;15994.81;-115.8096;264.7285;749.63;97.478;293;426;21.96;21.93;20.83;21.97;123.2;0.5;138.3;7;60.54;1.716046;10.8586;158.0356;6.503757;328.1162;398.47;16375.4
2019-11-04;17:25:03;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.107;0.4387669;-1.166616;15996.54;-115.8096;266.0804;749.56;97.480;293;426;21.97;21.92;20.86;21.98;122.8;0.7;138.1;7;60.52;1.721987;10.83797;158.8847;6.434088;329.1758;398.50;16378.4
2019-11-04;17:25:13;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0977;0.4387669;-1.149257;15989.75;-115.8096;267.9239;749.65;97.488;293;426;21.97;21.92;20.89;21.97;122.8;0.7;138.0;7;60.50;1.730499;10.84072;159.6294;6.354533;330.2473;398.51;16373.5
2019-11-04;17:25:23;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0709;0.4387669;-1.1088;15994.66;-115.8096;272.3983;749.61;97.484;293;426;21.97;21.93;20.93;21.98;122.8;1.2;137.9;7;60.54;1.7506;10.84925;161.3568;6.16668;332.7124;398.52;16382.9
2019-11-04;17:25:33;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0779;0.4387669;-1.143344;15984.01;-115.8096;272.9072;749.70;97.492;293;426;21.96;21.91;20.98;21.99;123.2;0.5;138.3;7;60.54;1.753087;10.82344;161.9713;6.319788;331.4694;398.50;16372.7
2019-11-04;17:25:43;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0717;0.4387669;-1.153701;15988.46;-115.8096;272.0748;749.62;97.480;293;426;21.97;21.92;21.04;21.98;123.0;0.3;138.2;7;60.51;1.749153;10.84009;161.3596;6.366581;330.7629;398.48;16376.3
2019-11-04;17:25:53;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0584;0.4387669;-1.126274;16000.43;-115.8096;272.0911;749.54;97.480;293;426;21.98;21.95;21.08;21.98;122.8;1.2;138.0;7;60.52;1.749061;10.87872;160.7783;6.244204;331.7077;398.49;16388.3
2019-11-04;17:26:03;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.2343;0.4387669;-1.186161;15990.52;-115.8096;276.3065;749.52;97.480;293;426;21.99;21.95;21.10;21.98;123.2;0.5;138.3;7;60.46;1.768011;10.88451;162.4337;6.501856;329.981;398.61;16382.6
2019-11-04;17:26:13;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1847;0.4387669;-1.172873;15987.4;-115.8096;278.3859;749.60;97.478;293;426;21.98;21.94;21.10;21.98;123.2;0.3;138.2;7;60.49;1.777575;10.86919;163.5425;6.439945;330.9557;398.57;16381.6
2019-11-04;17:26:23;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.2767;0.4387669;-1.202759;15985.45;-115.8096;278.6744;749.57;97.488;293;426;21.99;21.94;21.08;22.00;122.8;0.7;138.1;7;60.45;1.778802;10.86803;163.6729;6.5716;329.8294;398.64;16379.9
2019-11-04;17:26:33;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1916;0.4387669;-1.088802;15982.69;-115.8096;278.4793;749.53;97.482;293;426;21.99;21.96;21.02;21.99;123.3;1.0;138.2;7;60.44;1.777822;10.90664;163.0036;6.066157;334.3688;398.66;16377.0
2019-11-04;17:26:43;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.3176;0.4387669;-1.159781;15980.81;-115.8096;277.2524;749.58;97.480;293;426;21.99;21.95;20.98;21.99;123.0;0.0;138.3;7;60.43;1.772402;10.89342;162.704;6.383482;331.3124;398.72;16373.9
2019-11-04;17:26:53;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1781;0.4387669;-1.119395;15982.33;-115.8096;275.3146;749.51;97.488;293;425;21.99;21.94;20.92;21.98;123.0;0.2;138.1;7;60.43;1.763499;10.87462;162.1665;6.207436;332.7029;398.62;16373.5
2019-11-04;17:27:03;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0054;0.4387669;-1.142689;15988.17;-115.8096;275.7892;749.50;97.488;293;425;21.99;21.95;20.86;21.99;122.8;0.2;138.3;7;60.45;1.765626;10.88514;162.2052;6.310155;331.5348;398.42;16379.8
2019-11-04;17:27:13;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.9703;0.4387669;-1.131121;15982.42;-115.8096;273.8269;749.58;97.496;293;426;21.98;21.92;20.81;21.97;123.0;0.8;138.1;7;60.47;1.756953;10.8399;162.082;6.263087;331.9442;398.40;16372.1
2019-11-04;17:27:23;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.8842;0.4387669;-1.132689;15994.99;-115.8096;273.2225;749.59;97.486;293;426;21.98;21.93;20.78;21.98;123.2;0.3;138.2;7;60.51;1.754272;10.84751;161.7212;6.27136;331.6389;398.31;16384.0
2019-11-04;17:27:33;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.8895;0.4387669;-1.135722;15992.35;-115.8096;271.998;749.54;97.482;293;426;21.98;21.94;20.79;21.98;123.2;0.3;138.4;7;60.49;1.748627;10.86951;160.8745;6.286578;331.1742;398.32;16380.2
2019-11-04;17:27:43;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.9525;0.4387669;-1.154247;16000.58;-115.8096;269.3605;749.69;97.488;293;426;21.98;21.93;20.82;21.98;122.8;0.3;138.0;7;60.51;1.737092;10.84518;160.1718;6.374678;330.1112;398.36;16385.8
2019-11-04;17:27:53;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.997;0.4387669;-1.152972;15997.67;-115.8096;274.326;749.56;97.480;293;425;21.97;21.93;20.86;21.98;123.2;0.3;138.2;7;60.55;1.759184;10.84537;162.2061;6.358909;331.0828;398.41;16387.8
2019-11-04;17:28:03;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0314;0.4387669;-1.133846;15994.83;-115.8096;277.8242;749.59;97.484;293;426;21.97;21.93;20.91;21.97;123.2;0.2;138.3;7;60.56;1.775031;10.84356;163.6945;6.267958;332.5439;398.46;16388.5
2019-11-04;17:28:13;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1152;0.4387669;-1.160908;15989.72;-115.8096;278.8633;749.64;97.488;293;426;21.98;21.93;20.97;21.97;123.3;0.7;138.3;7;60.51;1.779828;10.84656;164.0914;6.386444;331.6275;398.52;16384.4
2019-11-04;17:28:23;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1602;0.4387669;-1.134917;15983.76;-115.8096;280.3153;749.68;97.482;293;426;21.98;21.93;21.04;21.97;123.0;0.3;138.2;7;60.49;1.786463;10.85285;164.6077;6.268758;332.9875;398.59;16379.9
2019-11-04;17:28:33;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1383;0.4387669;-1.154331;15979.33;-115.8096;281.5838;749.52;97.496;293;426;21.98;21.93;21.10;21.98;123.0;0.5;138.3;7;60.48;1.791795;10.85208;165.1108;6.351316;332.3546;398.55;16376.7
2019-11-04;17:28:43;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1594;0.4387669;-1.124429;15979.77;-115.8096;281.5091;749.53;97.482;293;426;21.98;21.95;21.13;21.99;123.2;0.7;138.4;7;60.48;1.791483;10.88958;164.5136;6.218827;333.4124;398.60;16377.1
2019-11-04;17:28:53;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1808;0.4387669;-1.133504;15976.2;-115.8096;283.6927;749.53;97.484;293;426;21.98;21.93;21.12;21.99;122.8;0.5;138.0;7;60.47;1.801326;10.85653;165.9209;6.255135;333.5984;398.61;16375.7
2019-11-04;17:29:03;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.3914;0.4387669;-1.149126;15980.54;-115.8096;285.2857;749.60;97.480;293;426;21.99;21.94;21.10;21.98;122.8;0.2;137.9;7;60.46;1.808689;10.86858;166.4145;6.321798;333.3317;398.80;16381.6
2019-11-04;17:29:13;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.2047;0.4387669;-1.143195;15988.15;-115.8096;282.1555;749.47;97.488;293;426;21.99;21.95;21.11;21.99;123.0;0.2;138.1;7;60.48;1.79427;10.87869;164.9344;6.300347;332.8228;398.62;16386.1
2019-11-04;17:29:23;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0743;0.4387669;-1.183723;15985.46;-115.8096;278.6238;749.53;97.496;293;426;21.99;21.96;21.15;22.00;122.6;0.5;137.9;7;60.46;1.778479;10.89968;163.1679;6.487252;330.2322;398.45;16379.9
2019-11-04;17:29:33;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0305;0.4387669;-1.140344;15975.97;-115.8096;279.9472;749.60;97.492;293;426;22.00;21.96;21.13;21.99;123.2;0.8;138.1;7;60.39;1.784597;10.90913;163.5875;6.293078;332.2207;398.45;16371.7
2019-11-04;17:29:43;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.9943;0.4387669;-1.168175;15980.32;-115.8096;273.7933;749.60;97.496;293;426;22.00;21.96;21.07;21.99;123.0;0.2;138.3;7;60.39;1.756844;10.90982;161.0333;6.427686;329.9245;398.39;16369.9
2019-11-04;17:29:53;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.042;0.4387669;-1.173115;15981.94;-115.8096;272.9008;749.59;97.496;293;426;22.01;21.97;21.01;21.99;123.0;0.3;138.2;7;60.35;1.752797;10.92604;160.4238;6.451045;329.4949;398.43;16370.7
2019-11-04;17:30:03;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0272;0.4387669;-1.19203;15984.28;-115.8096;272.243;749.58;97.492;293;426;22.00;21.96;20.96;21.99;123.0;0.7;138.3;7;60.39;1.749811;10.90851;160.4079;6.536087;328.649;398.40;16372.3
2019-11-04;17:30:13;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.9671;0.4387669;-1.148881;15995.05;-115.8096;268.1703;749.62;97.488;293;426;22.00;21.95;20.91;21.99;122.8;0.3;138.1;7;60.41;1.73155;10.88589;159.0637;6.352389;329.8958;398.38;16379.0
2019-11-04;17:30:23;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1129;0.4387669;-1.118826;15993.84;-115.8096;268.4938;749.62;97.492;293;426;22.00;21.96;20.90;21.97;123.2;0.7;138.1;7;60.41;1.733008;10.90261;158.9536;6.218184;331.3266;398.56;16378.1
2019-11-04;17:30:33;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.2094;0.4387669;-1.119608;16003.35;-115.8096;269.7195;749.62;97.500;293;426;21.99;21.96;20.88;21.97;122.6;0.8;138.0;7;60.49;1.738554;10.88941;159.6555;6.219286;331.6779;398.65;16388.9
2019-11-04;17:30:43;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1672;0.4387669;-1.144054;16001.66;-115.8096;268.6983;749.52;97.500;293;426;21.99;21.95;20.85;21.97;123.0;0.7;138.1;7;60.48;1.733713;10.87522;159.4187;6.328835;330.4646;398.58;16386.2
2019-11-04;17:30:53;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.2485;0.4387669;-1.162734;15991.93;-115.8096;270.9312;749.61;97.500;293;426;21.99;21.95;20.86;21.98;123.2;0.5;138.1;7;60.46;1.743977;10.88284;160.2502;6.40832;330.0805;398.65;16378.7
2019-11-04;17:31:03;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.2757;0.4387669;-1.150063;15996.59;-115.8096;274.1195;749.53;97.496;293;425;21.99;21.95;20.89;21.97;123.0;0.2;138.0;7;60.48;1.758181;10.876;161.657;6.345633;331.2619;398.69;16386.5
2019-11-04;17:31:13;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.3218;0.4387669;-1.167199;15992.56;-115.8096;275.8645;749.55;97.484;293;426;21.99;21.94;20.93;21.98;122.8;0.3;138.2;7;60.47;1.766092;10.8648;162.5518;6.418615;330.9374;398.72;16384.2
2019-11-04;17:31:23;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.2114;0.4387669;-1.138355;15984.98;-115.8096;277.3083;749.57;97.488;293;426;21.99;21.96;20.96;21.97;123.0;0.5;138.0;7;60.45;1.772638;10.90379;162.5708;6.288422;332.0728;398.63;16378.1
2019-11-04;17:31:33;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0103;0.4387669;-1.147098;15990.02;-115.8096;277.2267;749.49;97.492;293;426;21.98;21.95;20.99;21.97;123.2;0.7;138.2;7;60.51;1.77209;10.88066;162.866;6.32704;331.6211;398.42;16383.1
2019-11-04;17:31:43;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0484;0.4387669;-1.188538;15984.71;-115.8096;278.9256;749.57;97.488;293;426;21.99;21.95;21.01;21.97;123.2;0.3;138.1;7;60.45;1.779933;10.88547;163.5146;6.508465;330.1405;398.42;16379.5
2019-11-04;17:31:53;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.985;0.4387669;-1.130787;15987.44;-115.8096;277.2108;749.69;97.488;293;426;21.99;21.93;21.04;21.98;122.8;0.7;138.1;7;60.46;1.772486;10.85056;163.3544;6.256402;332.4867;398.42;16380.5
2019-11-04;17:32:03;MP_005;0001;1.69;AFF1FF412FF-------------------;;399.9623;0.4387669;-1.13129;15984.46;-115.8096;276.1358;749.55;97.488;293;426;22.00;21.96;21.07;21.98;123.0;0.7;138.4;7;60.40;1.767301;10.90551;162.0558;6.259452;331.9223;398.39;16376.4
2019-11-04;17:32:13;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0303;0.4387669;-1.120353;15993.64;-115.8096;276.1539;749.53;97.480;293;426;21.99;21.93;21.09;21.99;123.0;1.0;138.1;7;60.47;1.767352;10.8476;162.9256;6.210598;332.8165;398.47;16385.6
2019-11-04;17:32:23;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1099;0.4387669;-1.167819;15995.94;-115.8096;275.3;749.57;97.488;294;427;21.99;21.95;21.10;21.99;122.8;0.3;138.2;7;60.48;1.763598;10.87774;162.1291;6.422937;330.5133;398.50;16387.1
2019-11-04;17:32:33;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.116;0.4387669;-1.160788;15983.18;-115.8096;277.664;749.44;97.492;294;427;22.00;21.96;21.12;21.99;123.0;1.0;138.2;7;60.41;1.773932;10.90412;162.6846;6.386369;331.075;398.52;16376.7
2019-11-04;17:32:43;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.155;0.4387669;-1.121741;15992.78;-115.8096;276.5229;749.59;97.496;294;426;22.00;21.96;21.10;21.98;123.0;0.2;138.2;7;60.44;1.769157;10.89438;162.3917;6.216377;332.6591;398.59;16385.1
2019-11-04;17:32:53;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.2679;0.4387669;-1.143693;15986.7;-115.8096;278.1904;749.60;97.488;293;426;22.00;21.95;21.04;21.99;123.0;0.3;138.2;7;60.42;1.776692;10.88419;163.2359;6.310656;332.176;398.69;16380.7
2019-11-04;17:33:03;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.2778;0.4387669;-1.135336;15986.63;-115.8096;273.1595;749.54;97.492;293;426;21.99;21.95;20.95;21.99;123.0;0.5;138.0;7;60.44;1.753856;10.88824;161.0779;6.282117;331.6565;398.70;16375.6
2019-11-04;17:33:13;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.1945;0.4387669;-1.189933;15994.41;-115.8096;271.3952;749.48;97.500;293;426;22.00;21.96;20.88;21.97;123.0;0.8;137.9;7;60.43;1.745772;10.8968;160.2096;6.527134;328.8312;398.57;16381.6
2019-11-04;17:33:23;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0169;0.4387669;-1.154259;15998.42;-115.8096;270.705;749.53;97.496;293;426;21.99;21.95;20.87;21.98;122.6;0.7;138.1;7;60.48;1.742782;10.87761;160.2173;6.370852;330.2064;398.42;16384.9
2019-11-04;17:33:33;MP_005;0001;1.69;AFF1FF412FF-------------------;;400.0778;0.4387669;-1.119468;15999.92;-115.8096;271.0422;749.56;97.496;293;426;21.99;21.93;20.84;21.98;123.2;0.7;138.2;7;60.48;1.744375;10.84186;160.8926;6.216018;332.0717;398.52;16386.8
